auctions,repetition,bandwidth_exponent,method,bandwidth,true_reserve,population_target,population_target_bias,reserve_estimate,reserve_error,standard_error,ci_lower,ci_upper,confidence_set_length,confidence_hull_length,confidence_set_components,covers_exact_reserve,covers_population_target,bias_point,bias_upper_bound,richardson_difference,richardson_difference_se,fine_bandwidth_roots,medium_bandwidth_roots,coarse_bandwidth_roots,chain_count,any_multiple_roots,any_missing_root
500,194,0.2,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.797505269695736,0.025648562013615,0.0635838711550635,0.6415062738872602,0.9535042655042116,0.3119979916169515,0.3119979916169515,1,True,True,0.0072430530095431,0.0313746083445511,0.0217291590286294,0.0369360540841959,1,1,1,1,False,False
500,194,0.2,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.797505269695736,0.025648562013615,0.0635838711550635,0.6415062738872602,0.9535042655042116,0.3119979916169515,0.3119979916169515,1,True,True,0.0072430530095431,0.0313746083445511,0.0217291590286294,0.0369360540841959,1,1,1,1,False,False
500,194,0.35,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.797505269695736,0.025648562013615,0.0635838711550635,0.6728808822318114,0.9221296571596606,0.2492487749278491,0.2492487749278491,1,True,True,0.0072430530095431,0.0313746083445511,0.0217291590286294,0.0369360540841959,1,1,1,1,False,False
500,194,0.35,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.797505269695736,0.025648562013615,0.0635838711550635,0.6415062738872602,0.9535042655042116,0.3119979916169515,0.3119979916169515,1,True,True,0.0072430530095431,0.0313746083445511,0.0217291590286294,0.0369360540841959,1,1,1,1,False,False
500,194,0.35,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.797505269695736,0.025648562013615,0.0635838711550635,0.6415062738872602,0.9535042655042116,0.3119979916169515,0.3119979916169515,1,True,True,0.0072430530095431,0.0313746083445511,0.0217291590286294,0.0369360540841959,1,1,1,1,False,False
500,195,0.2,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8518277156768631,0.0799710079947422,0.0499252456531322,0.7539742341967238,0.9496811971570024,0.1957069629602785,0.1957069629602785,1,True,True,0.0073019626600385,0.0243246031651017,-0.0219058879801157,0.0260550619975457,1,1,1,1,False,False
500,195,0.2,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8518277156768631,0.0799710079947422,0.0499252456531322,0.7296496310316221,0.9740058003221042,0.2443561692904821,0.2443561692904821,1,True,True,0.0073019626600385,0.0243246031651017,-0.0219058879801157,0.0260550619975457,1,1,1,1,False,False
500,195,0.2,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8518277156768631,0.0799710079947422,0.0499252456531322,0.7296496310316221,0.9740058003221042,0.2443561692904821,0.2443561692904821,1,True,True,0.0073019626600385,0.0243246031651017,-0.0219058879801157,0.0260550619975457,1,1,1,1,False,False
500,195,0.35,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8518277156768631,0.0799710079947422,0.0499252456531322,0.7539742341967238,0.9496811971570024,0.1957069629602785,0.1957069629602785,1,True,True,0.0073019626600385,0.0243246031651017,-0.0219058879801157,0.0260550619975457,1,1,1,1,False,False
500,195,0.35,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8518277156768631,0.0799710079947422,0.0499252456531322,0.7296496310316221,0.9740058003221042,0.2443561692904821,0.2443561692904821,1,True,True,0.0073019626600385,0.0243246031651017,-0.0219058879801157,0.0260550619975457,1,1,1,1,False,False
500,195,0.35,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8518277156768631,0.0799710079947422,0.0499252456531322,0.7296496310316221,0.9740058003221042,0.2443561692904821,0.2443561692904821,1,True,True,0.0073019626600385,0.0243246031651017,-0.0219058879801157,0.0260550619975457,1,1,1,1,False,False
500,196,0.2,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7941990546916843,0.0223423470095633,0.0582949439935375,0.6799409644643507,0.908457144919018,0.2285161804546671,0.2285161804546671,1,True,True,0.0141559614171216,0.039134970192296,0.0424678842513648,0.0382331766966956,1,1,1,1,False,False
500,196,0.2,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7941990546916843,0.0223423470095633,0.0582949439935375,0.6408059942720546,0.947592115111314,0.3067861208392592,0.3067861208392592,1,True,True,0.0141559614171216,0.039134970192296,0.0424678842513648,0.0382331766966956,1,1,1,1,False,False
500,196,0.2,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7941990546916843,0.0223423470095633,0.0582949439935375,0.6408059942720546,0.947592115111314,0.3067861208392592,0.3067861208392592,1,True,True,0.0141559614171216,0.039134970192296,0.0424678842513648,0.0382331766966956,1,1,1,1,False,False
500,196,0.35,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7941990546916843,0.0223423470095633,0.0582949439935375,0.6799409644643507,0.908457144919018,0.2285161804546671,0.2285161804546671,1,True,True,0.0141559614171216,0.039134970192296,0.0424678842513648,0.0382331766966956,1,1,1,1,False,False
500,196,0.35,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7941990546916843,0.0223423470095633,0.0582949439935375,0.6408059942720546,0.947592115111314,0.3067861208392592,0.3067861208392592,1,True,True,0.0141559614171216,0.039134970192296,0.0424678842513648,0.0382331766966956,1,1,1,1,False,False
500,196,0.35,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7941990546916843,0.0223423470095633,0.0582949439935375,0.6408059942720546,0.947592115111314,0.3067861208392592,0.3067861208392592,1,True,True,0.0141559614171216,0.039134970192296,0.0424678842513648,0.0382331766966956,1,1,1,1,False,False
500,197,0.2,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7442158362805621,-0.0276408714015587,0.0543127176138196,0.6377629097574756,0.8506687628036486,0.2129058530461729,0.2129058530461729,1,True,True,0.0203141497164213,0.0475685504026371,0.0609424491492639,0.0417159194176774,1,1,1,1,False,False
500,197,0.2,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7442158362805621,-0.0276408714015587,0.0543127176138196,0.5901943593548384,0.8982373132062857,0.3080429538514473,0.3080429538514473,1,True,True,0.0203141497164213,0.0475685504026371,0.0609424491492639,0.0417159194176774,1,1,1,1,False,False
500,197,0.2,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7442158362805621,-0.0276408714015587,0.0543127176138196,0.5901943593548384,0.8982373132062857,0.3080429538514473,0.3080429538514473,1,True,True,0.0203141497164213,0.0475685504026371,0.0609424491492639,0.0417159194176774,1,1,1,1,False,False
500,197,0.35,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7442158362805621,-0.0276408714015587,0.0543127176138196,0.6377629097574756,0.8506687628036486,0.2129058530461729,0.2129058530461729,1,True,True,0.0203141497164213,0.0475685504026371,0.0609424491492639,0.0417159194176774,1,1,1,1,False,False
500,197,0.35,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7442158362805621,-0.0276408714015587,0.0543127176138196,0.5901943593548384,0.8982373132062857,0.3080429538514473,0.3080429538514473,1,True,True,0.0203141497164213,0.0475685504026371,0.0609424491492639,0.0417159194176774,1,1,1,1,False,False
500,197,0.35,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7442158362805621,-0.0276408714015587,0.0543127176138196,0.5901943593548384,0.8982373132062857,0.3080429538514473,0.3080429538514473,1,True,True,0.0203141497164213,0.0475685504026371,0.0609424491492639,0.0417159194176774,1,1,1,1,False,False
500,198,0.2,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7887720428721544,0.0169153351900335,0.04423360298709,0.702074181017458,0.8754699047268508,0.1733957237093928,0.1733957237093928,1,True,True,0.0047952239321088,0.0226951639930877,-0.0143856717963264,0.0273978674402739,1,1,1,1,False,False
500,198,0.2,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7887720428721544,0.0169153351900335,0.04423360298709,0.6793790170243702,0.8981650687199386,0.2187860516955684,0.2187860516955684,1,True,True,0.0047952239321088,0.0226951639930877,-0.0143856717963264,0.0273978674402739,1,1,1,1,False,False
500,198,0.2,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7887720428721544,0.0169153351900335,0.04423360298709,0.6793790170243702,0.8981650687199386,0.2187860516955684,0.2187860516955684,1,True,True,0.0047952239321088,0.0226951639930877,-0.0143856717963264,0.0273978674402739,1,1,1,1,False,False
500,198,0.35,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7887720428721544,0.0169153351900335,0.04423360298709,0.702074181017458,0.8754699047268508,0.1733957237093928,0.1733957237093928,1,True,True,0.0047952239321088,0.0226951639930877,-0.0143856717963264,0.0273978674402739,1,1,1,1,False,False
500,198,0.35,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7887720428721544,0.0169153351900335,0.04423360298709,0.6793790170243702,0.8981650687199386,0.2187860516955684,0.2187860516955684,1,True,True,0.0047952239321088,0.0226951639930877,-0.0143856717963264,0.0273978674402739,1,1,1,1,False,False
500,198,0.35,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7887720428721544,0.0169153351900335,0.04423360298709,0.6793790170243702,0.8981650687199386,0.2187860516955684,0.2187860516955684,1,True,True,0.0047952239321088,0.0226951639930877,-0.0143856717963264,0.0273978674402739,1,1,1,1,False,False
500,199,0.2,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7383002193919277,-0.0335564882901932,0.0610119277217135,0.6187168410573691,0.8578835977264863,0.2391667566691171,0.2391667566691171,1,True,True,0.021955150272973,0.0528976175790529,0.0658654508189191,0.0473609193460407,1,1,1,1,False,False
500,199,0.2,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7383002193919277,-0.0335564882901932,0.0610119277217135,0.5658192234783161,0.9107812153055392,0.3449619918272231,0.3449619918272231,1,True,True,0.021955150272973,0.0528976175790529,0.0658654508189191,0.0473609193460407,1,1,1,1,False,False
500,199,0.2,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7383002193919277,-0.0335564882901932,0.0610119277217135,0.5658192234783161,0.9107812153055392,0.3449619918272231,0.3449619918272231,1,True,True,0.021955150272973,0.0528976175790529,0.0658654508189191,0.0473609193460407,1,1,1,1,False,False
500,199,0.35,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7383002193919277,-0.0335564882901932,0.0610119277217135,0.6187168410573691,0.8578835977264863,0.2391667566691171,0.2391667566691171,1,True,True,0.021955150272973,0.0528976175790529,0.0658654508189191,0.0473609193460407,1,1,1,1,False,False
500,199,0.35,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7383002193919277,-0.0335564882901932,0.0610119277217135,0.5658192234783161,0.9107812153055392,0.3449619918272231,0.3449619918272231,1,True,True,0.021955150272973,0.0528976175790529,0.0658654508189191,0.0473609193460407,1,1,1,1,False,False
500,199,0.35,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7383002193919277,-0.0335564882901932,0.0610119277217135,0.5658192234783161,0.9107812153055392,0.3449619918272231,0.3449619918272231,1,True,True,0.021955150272973,0.0528976175790529,0.0658654508189191,0.0473609193460407,1,1,1,1,False,False
500,200,0.2,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7967025446194224,0.0248458369373014,0.062591392790588,0.6740234147498698,0.9193816744889748,0.245358259739105,0.245358259739105,1,True,True,0.0116123919672722,0.0383186562445409,0.0348371759018169,0.0408769351182684,1,1,1,1,False,False
500,200,0.2,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7967025446194224,0.0248458369373014,0.062591392790588,0.6357047585053288,0.957700330733516,0.3219955722281871,0.3219955722281871,1,True,True,0.0116123919672722,0.0383186562445409,0.0348371759018169,0.0408769351182684,1,1,1,1,False,False
500,200,0.2,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7967025446194224,0.0248458369373014,0.062591392790588,0.6357047585053288,0.957700330733516,0.3219955722281871,0.3219955722281871,1,True,True,0.0116123919672722,0.0383186562445409,0.0348371759018169,0.0408769351182684,1,1,1,1,False,False
500,200,0.35,Richardson Wald,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7967025446194224,0.0248458369373014,0.062591392790588,0.6740234147498698,0.9193816744889748,0.245358259739105,0.245358259739105,1,True,True,0.0116123919672722,0.0383186562445409,0.0348371759018169,0.0408769351182684,1,1,1,1,False,False
500,200,0.35,Selected-root bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7967025446194224,0.0248458369373014,0.062591392790588,0.6357047585053288,0.957700330733516,0.3219955722281871,0.3219955722281871,1,True,True,0.0116123919672722,0.0383186562445409,0.0348371759018169,0.0408769351182684,1,1,1,1,False,False
500,200,0.35,Root-robust bias envelope,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7967025446194224,0.0248458369373014,0.062591392790588,0.6357047585053288,0.957700330733516,0.3219955722281871,0.3219955722281871,1,True,True,0.0116123919672722,0.0383186562445409,0.0348371759018169,0.0408769351182684,1,1,1,1,False,False
2000,1,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7835345998455889,0.011677892163468,0.0503099609946477,0.6849270762960794,0.8821421233950985,0.197215047099019,0.197215047099019,1,True,True,0.007689913389125,0.0292588604362784,0.0230697401673752,0.0330136944599286,1,1,1,1,False,False
2000,1,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7835345998455889,0.011677892163468,0.0503099609946477,0.655668215859801,0.9114009838313768,0.2557327679715759,0.2557327679715759,1,True,True,0.007689913389125,0.0292588604362784,0.0230697401673752,0.0330136944599286,1,1,1,1,False,False
2000,1,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.7835345998455889,0.011677892163468,0.0503099609946477,0.655668215859801,0.9114009838313768,0.2557327679715759,0.2557327679715759,1,True,True,0.007689913389125,0.0292588604362784,0.0230697401673752,0.0330136944599286,1,1,1,1,False,False
2000,1,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7717420479740914,-0.0001146597080294,0.0666071640889273,0.6411920063597938,0.902292089588389,0.2611000832285952,0.2611000832285952,1,True,True,0.0075131139024559,0.0335642752121471,0.0225393417073677,0.0398742264944254,1,1,1,1,False,False
2000,1,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7717420479740914,-0.0001146597080294,0.0666071640889273,0.6076277311476466,0.9358563648005362,0.3282286336528897,0.3282286336528897,1,True,True,0.0075131139024559,0.0335642752121471,0.0225393417073677,0.0398742264944254,1,1,1,1,False,False
2000,1,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7717420479740914,-0.0001146597080294,0.0666071640889273,0.6076277311476466,0.9358563648005362,0.3282286336528897,0.3282286336528897,1,True,True,0.0075131139024559,0.0335642752121471,0.0225393417073677,0.0398742264944254,1,1,1,1,False,False
2000,2,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.730394777417838,-0.0414619302642829,0.0367553652464763,0.6583542615347443,0.8024352933009317,0.1440810317661873,0.1440810317661873,1,True,True,0.0125438619344406,0.0294543570654796,0.0376315858033219,0.0258834109148556,1,1,1,1,False,False
2000,2,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.730394777417838,-0.0414619302642829,0.0367553652464763,0.6288999044692647,0.8318896503664113,0.2029897458971465,0.2029897458971465,1,True,True,0.0125438619344406,0.0294543570654796,0.0376315858033219,0.0258834109148556,1,1,1,1,False,False
2000,2,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.730394777417838,-0.0414619302642829,0.0367553652464763,0.6288999044692647,0.8318896503664113,0.2029897458971465,0.2029897458971465,1,True,True,0.0125438619344406,0.0294543570654796,0.0376315858033219,0.0258834109148556,1,1,1,1,False,False
2000,2,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7246265276770771,-0.0472301800050437,0.0455952658555427,0.6352598066002133,0.813993248753941,0.1787334421537276,0.1787334421537276,1,True,True,0.005711231538113,0.0245698988584572,0.0171336946143391,0.0288653071229759,1,1,1,1,False,False
2000,2,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7246265276770771,-0.0472301800050437,0.0455952658555427,0.610689907741756,0.8385631476123983,0.2278732398706422,0.2278732398706422,1,True,True,0.005711231538113,0.0245698988584572,0.0171336946143391,0.0288653071229759,1,1,1,1,False,False
2000,2,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7246265276770771,-0.0472301800050437,0.0455952658555427,0.610689907741756,0.8385631476123983,0.2278732398706422,0.2278732398706422,1,True,True,0.005711231538113,0.0245698988584572,0.0171336946143391,0.0288653071229759,1,1,1,1,False,False
2000,3,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.754326992963919,-0.0175297147182018,0.0359255860779874,0.6839128442510637,0.8247411416767744,0.1408282974257106,0.1408282974257106,1,True,True,0.0098759992549832,0.0262169492856743,0.0296279977649497,0.0250116582102414,1,1,1,1,False,False
2000,3,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.754326992963919,-0.0175297147182018,0.0359255860779874,0.6576958949653894,0.8509580909624487,0.1932621959970593,0.1932621959970593,1,True,True,0.0098759992549832,0.0262169492856743,0.0296279977649497,0.0250116582102414,1,1,1,1,False,False
2000,3,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.754326992963919,-0.0175297147182018,0.0359255860779874,0.6576958949653894,0.8509580909624487,0.1932621959970593,0.1932621959970593,1,True,True,0.0098759992549832,0.0262169492856743,0.0296279977649497,0.0250116582102414,1,1,1,1,False,False
2000,3,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7341037943860447,-0.0377529132960762,0.0586471417266253,0.6191553966018589,0.8490521921702304,0.2298967955683715,0.2298967955683715,1,True,True,0.0104265428946713,0.0379622195515898,0.0312796286840139,0.0421464438626304,1,1,1,1,False,False
2000,3,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7341037943860447,-0.0377529132960762,0.0586471417266253,0.5811931770502691,0.8870144117218203,0.3058212346715512,0.3058212346715512,1,True,True,0.0104265428946713,0.0379622195515898,0.0312796286840139,0.0421464438626304,1,1,1,1,False,False
2000,3,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7341037943860447,-0.0377529132960762,0.0586471417266253,0.5811931770502691,0.8870144117218203,0.3058212346715512,0.3058212346715512,1,True,True,0.0104265428946713,0.0379622195515898,0.0312796286840139,0.0421464438626304,1,1,1,1,False,False
2000,4,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8193947760169747,0.0475380683348538,0.0366548295497442,0.7475513100994761,0.8912382419344734,0.1436869318349973,0.1436869318349973,1,True,True,0.0004923289089228,0.0128668295355975,0.0014769867267684,0.0189405621836858,1,1,1,1,False,False
2000,4,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8193947760169747,0.0475380683348538,0.0366548295497442,0.7346844805638785,0.904105071470071,0.1694205909061925,0.1694205909061925,1,True,True,0.0004923289089228,0.0128668295355975,0.0014769867267684,0.0189405621836858,1,1,1,1,False,False
2000,4,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8193947760169747,0.0475380683348538,0.0366548295497442,0.7346844805638785,0.904105071470071,0.1694205909061925,0.1694205909061925,1,True,True,0.0004923289089228,0.0128668295355975,0.0014769867267684,0.0189405621836858,1,1,1,1,False,False
2000,4,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.825348246658875,0.053491538976754,0.0417814230649646,0.7434566574515442,0.9072398358662056,0.1637831784146615,0.1637831784146615,1,True,True,0.0025382247600043,0.0145139230009728,-0.007614674280013,0.0183301503688293,1,1,1,1,False,False
2000,4,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.825348246658875,0.053491538976754,0.0417814230649646,0.7289427344505713,0.9217537588671786,0.1928110244166072,0.1928110244166072,1,True,True,0.0025382247600043,0.0145139230009728,-0.007614674280013,0.0183301503688293,1,1,1,1,False,False
2000,4,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.825348246658875,0.053491538976754,0.0417814230649646,0.7289427344505713,0.9217537588671786,0.1928110244166072,0.1928110244166072,1,True,True,0.0025382247600043,0.0145139230009728,-0.007614674280013,0.0183301503688293,1,1,1,1,False,False
2000,5,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.778476712310406,0.0066200046282851,0.0330950786301878,0.7136103581952378,0.8433430664255743,0.1297327082303365,0.1297327082303365,1,True,True,0.0007626343929744,0.0134771599482721,0.0022879031789232,0.0194610085030067,1,1,1,1,False,False
2000,5,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.778476712310406,0.0066200046282851,0.0330950786301878,0.7001331982469656,0.8568202263738465,0.1566870281268808,0.1566870281268808,1,True,True,0.0007626343929744,0.0134771599482721,0.0022879031789232,0.0194610085030067,1,1,1,1,False,False
2000,5,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.778476712310406,0.0066200046282851,0.0330950786301878,0.7001331982469656,0.8568202263738465,0.1566870281268808,0.1566870281268808,1,True,True,0.0007626343929744,0.0134771599482721,0.0022879031789232,0.0194610085030067,1,1,1,1,False,False
2000,5,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7991317778476863,0.0272750701655654,0.0384098528937827,0.7238484661758722,0.8744150895195004,0.1505666233436282,0.1505666233436282,1,True,True,0.0088888925477931,0.0200942342493248,-0.0266666776433796,0.0171510332166301,1,1,1,1,False,False
2000,5,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7991317778476863,0.0272750701655654,0.0384098528937827,0.7037542319265473,0.8945093237688253,0.190755091842278,0.190755091842278,1,True,True,0.0088888925477931,0.0200942342493248,-0.0266666776433796,0.0171510332166301,1,1,1,1,False,False
2000,5,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7991317778476863,0.0272750701655654,0.0384098528937827,0.7037542319265473,0.8945093237688253,0.190755091842278,0.190755091842278,1,True,True,0.0088888925477931,0.0200942342493248,-0.0266666776433796,0.0171510332166301,1,1,1,1,False,False
2000,6,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8136369500994852,0.0417802424173643,0.0476735808665142,0.7201967316011173,0.9070771685978531,0.1868804369967358,0.1868804369967358,1,True,True,0.0047049215634545,0.0250929161475847,0.0141147646903636,0.031206114159383,1,1,1,1,False,False
2000,6,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8136369500994852,0.0417802424173643,0.0476735808665142,0.6951038154535325,0.932170084745438,0.2370662692919054,0.2370662692919054,1,True,True,0.0047049215634545,0.0250929161475847,0.0141147646903636,0.031206114159383,1,1,1,1,False,False
2000,6,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8136369500994852,0.0417802424173643,0.0476735808665142,0.6951038154535325,0.932170084745438,0.2370662692919054,0.2370662692919054,1,True,True,0.0047049215634545,0.0250929161475847,0.0141147646903636,0.031206114159383,1,1,1,1,False,False
2000,6,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7833333533325639,0.011476645650443,0.0961643880985017,0.5948511526595005,0.9718155540056274,0.3769644013461268,0.3769644013461268,1,True,True,0.0124878749848013,0.0591526114915753,0.0374636249544041,0.071425617102205,1,1,1,1,False,False
2000,6,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7833333533325639,0.011476645650443,0.0961643880985017,0.5356985411679251,1.0309681654972027,0.4952696243292775,0.4952696243292775,1,True,True,0.0124878749848013,0.0591526114915753,0.0374636249544041,0.071425617102205,1,1,1,1,False,False
2000,6,0.35,Root-robust bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.7833333533325639,0.011476645650443,0.0961643880985017,0.5356985411679251,1.0309681654972027,0.4952696243292775,0.4952696243292775,1,True,True,0.0124878749848013,0.0591526114915753,0.0374636249544041,0.071425617102205,1,1,1,1,False,False
2000,7,0.2,Richardson Wald,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8184923439220385,0.0466356362399176,0.0411941918308335,0.7377517279336048,0.8992329599104723,0.1614812319768674,0.1614812319768674,1,True,True,6.285259857156479e-05,0.0171460033896472,0.0001885577957146,0.0261476797822587,1,1,1,1,False,False
2000,7,0.2,Selected-root bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8184923439220385,0.0466356362399176,0.0411941918308335,0.7206057245439575,0.9163789633001196,0.1957732387561619,0.1957732387561619,1,True,True,6.285259857156479e-05,0.0171460033896472,0.0001885577957146,0.0261476797822587,1,1,1,1,False,False
2000,7,0.2,Root-robust bias envelope,0.1136787424882798,0.7718567076821209,0.788028538083779,0.0161718304016581,0.8184923439220385,0.0466356362399176,0.0411941918308335,0.7206057245439575,0.9163789633001196,0.1957732387561619,0.1957732387561619,1,True,True,6.285259857156479e-05,0.0171460033896472,0.0001885577957146,0.0261476797822587,1,1,1,1,False,False
2000,7,0.35,Richardson Wald,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8156837286920081,0.0438270210098872,0.0704085038380539,0.6776830611694225,0.9536843962145938,0.2760013350451713,0.2760013350451713,1,True,True,0.0003399396791801,0.0300654293780482,0.0010198190375404,0.0454981985186756,1,1,1,1,False,False
2000,7,0.35,Selected-root bias envelope,0.0923358310008687,0.7718567076821209,0.7822638424812173,0.0104071347990963,0.8156837286920081,0.0438270210098872,0.0704085038380539,0.6476176317913742,0.983749825592642,0.3361321938012678,0.3361321938012678,1,True,True,0.0003399396791801,0.0300654293780482,0.0010198190375404,0.0454981985186756,1,1,1,1,False,False
